id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0002703,1,2016-04-01 11:45:58,2016-04-01 12:17:31,1,-74.007247924804687,40.72833251953125,-73.966354370117187,40.753055572509766,N,1893
id0002709,1,2016-06-03 13:03:02,2016-06-03 14:04:08,1,-74.005348205566406,40.727340698242187,-73.782821655273438,40.64398193359375,N,3666
id0002710,1,2016-06-14 11:49:50,2016-06-14 12:14:53,1,-73.960136413574219,40.773204803466797,-73.983177185058594,40.766948699951172,N,1503
id0002711,1,2016-06-29 12:48:39,2016-06-29 12:54:31,1,-73.946281433105469,40.775466918945313,-73.949653625488281,40.781017303466797,N,352
id0002714,2,2016-03-16 08:46:58,2016-03-16 09:04:18,2,-73.97845458984375,40.788120269775391,-73.947479248046875,40.783737182617188,N,1040
id0002716,2,2016-02-23 10:35:19,2016-02-23 10:44:40,1,-73.990753173828125,40.740829467773437,-74.003440856933594,40.748821258544922,N,561
id0002719,2,2016-05-14 21:13:41,2016-05-14 21:22:07,1,-73.998542785644531,40.734855651855469,-73.998268127441406,40.75433349609375,N,506
id0002721,2,2016-05-27 21:31:15,2016-05-27 21:48:03,1,-73.985137939453125,40.758468627929687,-73.982810974121094,40.742744445800781,N,1008
id0002722,1,2016-04-20 21:40:49,2016-04-20 21:47:41,2,-73.97247314453125,40.756343841552734,-73.977645874023438,40.749015808105469,N,412
id0002727,2,2016-04-27 07:44:52,2016-04-27 07:47:32,1,-73.990509033203125,40.756019592285156,-73.985687255859375,40.76007080078125,N,160
id0002728,1,2016-02-24 07:03:37,2016-02-24 07:07:31,1,-73.988922119140625,40.763919830322266,-73.984504699707031,40.755260467529297,N,234
id0002730,1,2016-01-19 07:17:39,2016-01-19 08:19:03,1,-73.787055969238281,40.641399383544922,-73.957077026367188,40.657466888427734,N,3684
id0002732,2,2016-03-15 22:59:26,2016-03-15 23:19:40,2,-73.983070373535156,40.760467529296875,-73.954078674316406,40.781459808349609,N,1214
id0002736,2,2016-01-20 17:41:28,2016-01-20 17:44:55,2,-73.966438293457031,40.794197082519531,-73.976921081542969,40.780128479003906,N,207
id0002739,2,2016-01-03 21:09:11,2016-01-03 21:27:53,1,-73.989875793457031,40.756240844726563,-73.920928955078125,40.867694854736328,N,1122
id0002741,2,2016-05-21 16:30:02,2016-05-21 16:44:16,1,-73.991096496582031,40.745227813720703,-73.989898681640625,40.775928497314453,N,854
id0002742,2,2016-02-17 14:17:19,2016-02-17 14:26:50,1,-74.005325317382812,40.728523254394531,-74.009849548339844,40.709526062011719,N,571
id0002743,1,2016-03-06 19:14:07,2016-03-06 19:28:54,1,-73.992218017578125,40.749187469482422,-73.987571716308594,40.725330352783203,N,887
id0002747,1,2016-06-06 14:39:23,2016-06-06 14:44:22,2,-73.950790405273437,40.770790100097656,-73.950569152832031,40.779369354248047,N,299
id0002749,2,2016-05-18 21:42:27,2016-05-18 22:09:01,2,-73.999977111816406,40.721748352050781,-74.012008666992188,40.704166412353516,N,1594
id0002750,2,2016-01-26 22:16:39,2016-01-26 22:28:44,2,-73.994224548339844,40.756237030029297,-73.990493774414063,40.734672546386719,N,725
id0002752,1,2016-01-05 08:13:05,2016-01-05 08:19:26,1,-73.9818115234375,40.746879577636719,-73.984458923339844,40.757747650146484,N,381
id0002753,1,2016-03-08 18:02:09,2016-03-08 18:05:26,1,-73.951980590820313,40.78143310546875,-73.95953369140625,40.773708343505859,N,197
id0002754,2,2016-03-03 03:07:07,2016-03-03 03:21:26,1,-73.988998413085938,40.723011016845703,-73.971687316894531,40.675331115722656,N,859
id0002758,1,2016-03-30 19:34:25,2016-03-30 19:38:34,1,-73.987007141113281,40.73919677734375,-73.980194091796875,40.743003845214844,N,249
id0002761,2,2016-01-02 17:11:34,2016-01-02 17:41:19,2,-73.957260131835937,40.786048889160156,-73.995361328125,40.721870422363281,N,1785
id0002762,2,2016-06-09 17:32:59,2016-06-09 17:53:38,1,-74.011795043945313,40.702720642089844,-74.0030517578125,40.728134155273438,N,1239
id0002766,2,2016-05-29 16:49:15,2016-05-29 16:51:34,1,-73.968986511230469,40.754413604736328,-73.975990295410156,40.744716644287109,N,139
id0002773,1,2016-02-01 13:40:51,2016-02-01 13:48:49,3,-74.000831604003906,40.757686614990234,-73.994873046875,40.750335693359375,N,478
id0002774,1,2016-04-19 18:26:57,2016-04-19 18:44:33,1,-73.988182067871094,40.743701934814453,-73.981094360351563,40.763206481933594,N,1056
id0002777,2,2016-04-21 11:34:51,2016-04-21 11:45:45,2,-73.981452941894531,40.768478393554688,-73.96453857421875,40.768150329589844,N,654
id0002778,2,2016-03-31 16:58:18,2016-03-31 17:04:55,5,-73.951103210449219,40.785758972167969,-73.946342468261719,40.772918701171875,N,397
id0002780,1,2016-05-06 13:27:29,2016-05-06 14:11:15,1,-73.990608215332031,40.718475341796875,-74.180389404296875,40.688274383544922,N,2626
id0002787,1,2016-05-10 00:05:39,2016-05-10 00:35:03,1,-73.790206909179688,40.643592834472656,-73.948219299316406,40.780841827392578,N,1764
id0002789,2,2016-04-13 18:08:36,2016-04-13 18:30:46,1,-73.960845947265625,40.756786346435547,-73.995491027832031,40.723281860351562,N,1330
id0002797,2,2016-01-29 18:49:04,2016-01-29 19:11:49,5,-74.000389099121094,40.747837066650391,-74.000259399414063,40.719985961914063,N,1365
id0002800,1,2016-06-24 05:44:36,2016-06-24 05:57:04,4,-73.946823120117188,40.770713806152344,-73.991546630859375,40.749889373779297,N,748
id0002806,2,2016-03-09 18:48:16,2016-03-09 19:01:58,1,-74.002281188964844,40.750469207763672,-73.993629455566406,40.753269195556641,N,822
id0002807,1,2016-04-25 19:39:25,2016-04-25 19:50:59,1,-73.976409912109375,40.764801025390625,-73.962516784667969,40.765277862548828,N,694
id0002808,1,2016-03-10 12:27:44,2016-03-10 12:33:05,1,-74.002143859863281,40.730018615722656,-74.006599426269531,40.736682891845703,N,321
id0002811,2,2016-01-22 09:19:25,2016-01-22 09:22:55,2,-73.969650268554688,40.785610198974609,-73.962684631347656,40.779266357421875,N,210
id0002812,1,2016-03-23 13:48:06,2016-03-23 13:52:17,1,-73.9664306640625,40.804733276367188,-73.971626281738281,40.795211791992188,N,251
id0002821,2,2016-03-02 15:26:57,2016-03-02 15:35:31,1,-73.982391357421875,40.764900207519531,-73.992408752441406,40.760921478271484,N,514
id0002822,2,2016-05-23 06:09:10,2016-05-23 06:12:00,1,-73.985031127929688,40.724098205566406,-73.990501403808594,40.721111297607422,N,170
id0002824,1,2016-02-20 18:48:06,2016-02-20 18:53:45,2,-73.973983764648438,40.764301300048828,-73.970512390136719,40.755897521972656,N,339
id0002826,2,2016-02-18 14:29:49,2016-02-18 14:34:43,4,-73.978179931640625,40.774665832519531,-73.981056213378906,40.782386779785156,N,294
id0002827,2,2016-03-01 17:36:47,2016-03-01 17:50:17,1,-73.980262756347656,40.746608734130859,-74.00274658203125,40.7606201171875,N,810
id0002828,2,2016-05-02 15:46:56,2016-05-02 15:58:06,6,-73.989631652832031,40.756870269775391,-74.00933837890625,40.738128662109375,N,670
id0002829,1,2016-02-21 13:56:46,2016-02-21 13:59:09,1,-74.01141357421875,40.715503692626953,-74.006172180175781,40.717212677001953,N,143
id0002830,2,2016-05-01 18:11:01,2016-05-01 18:16:19,1,-73.967750549316406,40.802909851074219,-73.958419799804687,40.809028625488281,N,318
id0002831,1,2016-05-01 12:38:19,2016-05-01 13:05:18,1,-73.981155395507813,40.729118347167969,-73.981536865234375,40.773426055908203,N,1619
id0002832,2,2016-06-09 20:22:13,2016-06-09 20:47:50,3,-73.983001708984375,40.760910034179688,-74.007362365722656,40.703380584716797,N,1537
